rho_g,vx_g,vy_g,vz_g,ax_g,ay_g,az_g,z,zmin
0.050337120094483344,0,0.025168560047241672,0,-0.05033712,0,0,2.4450000000000003,2.4400000000000004
0.049118845,0,0.024559423,0,-0.049118845,0,0,2.455,2.45
0.047925263111389074,0,0.023962631555694537,0,-0.047925263,0,0,2.465,2.46
0.046756009,0,0.023378004,0,-0.046756009,0,0,2.4749999999999996,2.4699999999999998
0.045610720108156026,0,0.022805360054078013,0,-0.04561072,0,0,2.4850000000000003,2.4800000000000004
0.044489036,0,0.022244518048703286,0,-0.044489036,0,0,2.495,2.49
0.043390598,0,0.021695299,0,-0.043390598,0,0,2.505,2.5
0.042315048,0,0.021157524243548286,0,-0.042315048,0,0,2.5149999999999997,2.51
0.041262033,0,0.020631016,0,-0.041262033,0,0,2.5250000000000004,2.5200000000000005
0.040231199,0,0.020115599295533516,0,-0.040231199,0,0,2.535,2.5300000000000002
0.039222194742556976,0,0.019611097371278488,0,-0.039222195,0,0,2.545,2.54
0.038234673,0,0.019117336593598495,0,-0.038234673,0,0,2.5549999999999997,2.55
0.037268288,0,0.018634144,0,-0.037268288,0,0,2.5650000000000004,2.5600000000000005
0.036322696,0,0.018161347980549115,0,-0.036322696,0,0,2.575,2.5700000000000003
0.035397556,0,0.017698778013694787,0,-0.035397556,0,0,2.585,2.58
0.03449253,0,0.017246265,0,-0.03449253,0,0,2.5949999999999998,2.59
0.033607282,0,0.016803641,0,-0.033607282,0,0,2.6050000000000004,2.6000000000000005
0.03274148,0,0.01637074,0,-0.03274148,0,0,2.615,2.6100000000000003
0.031894793,0,0.015947397,0,-0.031894793,0,0,2.625,2.62
0.031066895,0,0.015533447440977614,0,-0.031066895,0,0,2.635,2.63
0.03025746,0,0.015128730201797174,0,-0.03025746,0,0,2.6450000000000005,2.6400000000000006
0.029466169,0,0.014733084312735765,0,-0.029466169,0,0,2.6550000000000002,2.6500000000000004
0.028692701261649033,0,0.014346350630824517,0,-0.028692701,0,0,2.665,2.66
0.027936743088624476,0,0.013968371544312238,0,-0.027936743,0,0,2.675,2.67
0.027197981989364458,0,0.013598990994682229,0,-0.027197982,0,0,2.6849999999999996,2.6799999999999997
0.026476108994647626,0,0.013238054497323813,0,-0.026476109,0,0,2.6950000000000003,2.6900000000000004
0.025770818321763894,0,0.012885409160881947,0,-0.025770818,0,0,2.705,2.7
0.025081807410615962,0,0.012540903705307981,0,-0.025081807,0,0,2.715,2.71
0.024408776957271932,0,0.012204388478635966,0,-0.024408777,0,0,2.7249999999999996,2.7199999999999998
0.023751430945016007,0,0.011875715472508003,0,-0.023751431,0,0,2.7350000000000003,2.7300000000000004
0.023109477,0,0.011554738,0,-0.023109477,0,0,2.745,2.74
0.022482625,0,0.011241312391084645,0,-0.022482625,0,0,2.755,2.75
0.021870589,0,0.010935294639818415,0,-0.021870589,0,0,2.7649999999999997,2.76
0.021273087559681558,0,0.010636543779840779,0,-0.021273088,0,0,2.7750000000000004,2.7700000000000005
0.020689840423294126,0,0.010344920211647063,0,-0.02068984,0,0,2.785,2.7800000000000002
0.020120572095195417,0,0.010060286047597709,0,-0.020120572,0,0,2.795,2.79
0.019565010238753823,0,0.009782505,0,-0.01956501,0,0,2.8049999999999997,2.8
0.019022885968796983,0,0.009511443,0,-0.019022886,0,0,2.8150000000000004,2.8100000000000005
0.018493933862369062,0,0.009246967,0,-0.018493934,0,0,2.825,2.8200000000000003
0.017977891967483048,0,0.008988946,0,-0.017977892,0,0,2.835,2.83
0.017474502,0,0.008737251,0,-0.017474502,0,0,2.8449999999999998,2.84
0.016983508,0,0.008491754,0,-0.016983508,0,0,2.8550000000000004,2.8500000000000005
0.01650466,0,0.00825233,0,-0.01650466,0,0,2.865,2.8600000000000003
0.016037709,0,0.008018855,0,-0.016037709,0,0,2.875,2.87
0.015582411012979464,0,0.007791206,0,-0.015582411,0,0,2.885,2.88
0.015138524390842954,0,0.007569262,0,-0.015138524,0,0,2.8950000000000005,2.8900000000000006
0.014705811840994138,0,0.007352906,0,-0.014705812,0,0,2.9050000000000002,2.9000000000000004
0.014284039270340053,0,0.00714202,0,-0.014284039,0,0,2.915,2.91
0.013872976053607142,0,0.006936488,0,-0.013872976,0,0,2.925,2.92
0.013472395024799086,0,0.006736198,0,-0.013472395,0,0,2.9349999999999996,2.9299999999999997
0.013082072467195551,0,0.006541036,0,-0.013082072,0,0,2.9450000000000003,2.9400000000000004
0.012701788101939886,0,0.006350894,0,-0.012701788,0,0,2.955,2.95
0.012331325075262772,0,0.006165663,0,-0.012331325,0,0,2.965,2.96
0.011970469944389522,0,0.005985235,0,-0.01197047,0,0,2.9749999999999996,2.9699999999999998
0.011619012662177115,0,0.005809506,0,-0.011619013,0,0,2.9850000000000003,2.9800000000000004
0.011276746560527547,0,0.005638373,0,-0.011276747,0,0,2.995,2.99
0.010943468332622466,0,0.005471734,0,-0.010943468,0,0,3.005,3
0.010618978,0,0.005309489,0,-0.010618978,0,0,3.0149999999999997,3.01
0.010303078962692457,0,0.005151539,0,-0.010303079,0,0,3.0250000000000004,3.0200000000000005
0.009995578,0,0.004997789,0,-0.009995578,0,0,3.035,3.0300000000000002
0.009696285,0,0.004848142,0,-0.009696285,0,0,3.045,3.04
0.009405012,0,0.004702506,0,-0.009405012,0,0,3.0549999999999997,3.05
0.009121578,0,0.004560789,0,-0.009121578,0,0,3.0650000000000004,3.0600000000000005
0.0088458,0,0.0044229,0,-0.0088458,0,0,3.075,3.0700000000000003
0.008577502,0,0.004288751,0,-0.008577502,0,0,3.085,3.08
0.008316511,0,0.004158255,0,-0.008316511,0,0,3.0949999999999998,3.09
0.008062654,0,0.004031327,0,-0.008062654,0,0,3.1050000000000004,3.1000000000000005
0.007815764,0,0.003907882,0,-0.007815764,0,0,3.115,3.1100000000000003
0.007575677,0,0.003787839,0,-0.007575677,0,0,3.125,3.12
0.007342231,0,0.003671116,0,-0.007342231,0,0,3.135,3.13
0.007115267,0,0.003557634,0,-0.007115267,0,0,3.1450000000000005,3.1400000000000006
0.00689463,0,0.003447315,0,-0.00689463,0,0,3.1550000000000002,3.1500000000000004
0.006680166,0,0.003340083,0,-0.006680166,0,0,3.165,3.16
0.006471726,0,0.003235863,0,-0.006471726,0,0,3.175,3.17
0.006269163,0,0.003134581,0,-0.006269163,0,0,3.1849999999999996,3.1799999999999997
0.006072332,0,0.003036166,0,-0.006072332,0,0,3.1950000000000003,3.1900000000000004
0.005881094,0,0.002940547,0,-0.005881094,0,0,3.205,3.2
0.005695309,0,0.002847654,0,-0.005695309,0,0,3.215,3.21
0.005514841,0,0.00275742,0,-0.005514841,0,0,3.2249999999999996,3.2199999999999998
0.005339557,0,0.002669779,0,-0.005339557,0,0,3.2350000000000003,3.2300000000000004
0.005169328,0,0.002584664,0,-0.005169328,0,0,3.245,3.24
0.005004026,0,0.002502013,0,-0.005004026,0,0,3.255,3.25
0.004843525,0,0.002421763,0,-0.004843525,0,0,3.2649999999999997,3.26
0.004687703,0,0.002343852,0,-0.004687703,0,0,3.2750000000000004,3.2700000000000005
0.004536441,0,0.00226822,0,-0.004536441,0,0,3.285,3.2800000000000002
0.004389621,0,0.00219481,0,-0.004389621,0,0,3.295,3.29
0.004247127,0,0.002123564,0,-0.004247127,0,0,3.3049999999999997,3.3
0.004108848,0,0.002054424,0,-0.004108848,0,0,3.3150000000000004,3.3100000000000005
0.003974674,0,0.001987337,0,-0.003974674,0,0,3.325,3.3200000000000003
0.003844497,0,0.001922249,0,-0.003844497,0,0,3.335,3.33
0.003718212,0,0.001859106,0,-0.003718212,0,0,3.3449999999999998,3.34
0.003595715,0,0.001797857,0,-0.003595715,0,0,3.3550000000000004,3.3500000000000005
0.003476906,0,0.001738453,0,-0.003476906,0,0,3.365,3.3600000000000003
0.003361686,0,0.001680843,0,-0.003361686,0,0,3.375,3.37
0.00324996,0,0.00162498,0,-0.00324996,0,0,3.385,3.38
0.003141633,0,0.001570817,0,-0.003141633,0,0,3.3950000000000005,3.3900000000000006
0.003036613,0,0.001518307,0,-0.003036613,0,0,3.4050000000000002,3.4000000000000004
0.00293481,0,0.001467405,0,-0.00293481,0,0,3.415,3.41
0.002836137,0,0.001418068,0,-0.002836137,0,0,3.425,3.42
0.002740507,0,0.001370253,0,-0.002740507,0,0,3.4349999999999996,3.4299999999999997
0.002647836,0,0.001323918,0,-0.002647836,0,0,3.4450000000000003,3.4400000000000004
0.002558044,0,0.001279022,0,-0.002558044,0,0,3.455,3.45
0.002471049,0,0.001235525,0,-0.002471049,0,0,3.465,3.46
0.002386774,0,0.001193387,0,-0.002386774,0,0,3.4749999999999996,3.4699999999999998
0.002305143,0,0.001152572,0,-0.002305143,0,0,3.4850000000000003,3.4800000000000004
0.002226081,0,0.001113041,0,-0.002226081,0,0,3.495,3.49
0.002149516,0,0.001074758,0,-0.002149516,0,0,3.505,3.5
0.002075377,0,0.001037688,0,-0.002075377,0,0,3.5149999999999997,3.51
0.002003594,0,0.001001797,0,-0.002003594,0,0,3.5250000000000004,3.5200000000000005
0.001934101,0,0.000967051,0,-0.001934101,0,0,3.535,3.5300000000000002
0.001866832,0,0.000933416,0,-0.001866832,0,0,3.545,3.54
0.001801722,0,0.000900861,0,-0.001801722,0,0,3.5549999999999997,3.55
0.001738709,0,0.000869354,0,-0.001738709,0,0,3.5650000000000004,3.5600000000000005
0.001677732,0,0.000838866,0,-0.001677732,0,0,3.575,3.5700000000000003
0.001618731,0,0.000809366,0,-0.001618731,0,0,3.585,3.58
0.00156165,0,0.000780825,0,-0.00156165,0,0,3.5949999999999998,3.59
0.00150643,0,0.000753215,0,-0.00150643,0,0,3.6050000000000004,3.6000000000000005
0.001453018,0,0.000726509,0,-0.001453018,0,0,3.615,3.6100000000000003
0.001401359,0,0.00070068,0,-0.001401359,0,0,3.625,3.62
0.001351402,0,0.000675701,0,-0.001351402,0,0,3.635,3.63
0.001303096,0,0.000651548,0,-0.001303096,0,0,3.6450000000000005,3.6400000000000006
0.00125639,0,0.000628195,0,-0.00125639,0,0,3.6550000000000002,3.6500000000000004
0.001211238,0,0.000605619,0,-0.001211238,0,0,3.665,3.66
0.001167591,0,0.000583796,0,-0.001167591,0,0,3.675,3.67
0.001125405,0,0.000562702,0,-0.001125405,0,0,3.6849999999999996,3.6799999999999997
0.001084634,0,0.000542317,0,-0.001084634,0,0,3.6950000000000003,3.6900000000000004
0.001045236,0,0.000522618,0,-0.001045236,0,0,3.705,3.7
0.001007168,0,0.000503584,0,-0.001007168,0,0,3.715,3.71
0.00097039,0,0.000485195,0,-0.00097039,0,0,3.7249999999999996,3.7199999999999998
0.000934861,0,0.000467431,0,-0.000934861,0,0,3.7350000000000003,3.7300000000000004
0.000900543,0,0.000450272,0,-0.000900543,0,0,3.745,3.74
0.000867398,0,0.000433699,0,-0.000867398,0,0,3.755,3.75
0.000835389,0,0.000417695,0,-0.000835389,0,0,3.7649999999999997,3.76
0.000804482,0,0.000402241,0,-0.000804482,0,0,3.7750000000000004,3.7700000000000005
0.00077464,0,0.00038732,0,-0.00077464,0,0,3.785,3.7800000000000002
0.00074583,0,0.000372915,0,-0.00074583,0,0,3.795,3.79
0.00071802,0,0.00035901,0,-0.00071802,0,0,3.8049999999999997,3.8
0.000691178,0,0.000345589,0,-0.000691178,0,0,3.8150000000000004,3.8100000000000005
0.000665273,0,0.000332637,0,-0.000665273,0,0,3.825,3.8200000000000003
0.000640275,0,0.000320138,0,-0.000640275,0,0,3.835,3.83
0.000616155,0,0.000308077,0,-0.000616155,0,0,3.8449999999999998,3.84
0.000592884,0,0.000296442,0,-0.000592884,0,0,3.8550000000000004,3.8500000000000005
0.000570434,0,0.000285217,0,-0.000570434,0,0,3.865,3.8600000000000003
0.00054878,0,0.00027439,0,-0.00054878,0,0,3.875,3.87
0.000527895,0,0.000263948,0,-0.000527895,0,0,3.885,3.88
0.000507754,0,0.000253877,0,-0.000507754,0,0,3.8950000000000005,3.8900000000000006
0.000488333,0,0.000244167,0,-0.000488333,0,0,3.9050000000000002,3.9000000000000004
0.000469608,0,0.000234804,0,-0.000469608,0,0,3.915,3.91
0.000451555,0,0.000225778,0,-0.000451555,0,0,3.925,3.92
0.000434153,0,0.000217077,0,-0.000434153,0,0,3.9350000000000005,3.9300000000000006
0.00041738,0,0.00020869,0,-0.00041738,0,0,3.9450000000000003,3.9400000000000004
0.000401215,0,0.000200608,0,-0.000401215,0,0,3.955,3.95
0.000385638,0,0.000192819,0,-0.000385638,0,0,3.965,3.96
0.000370628,0,0.000185314,0,-0.000370628,0,0,3.9749999999999996,3.9699999999999998
0.000356166,0,0.000178083,0,-0.000356166,0,0,3.9850000000000003,3.9800000000000004
0.000342235,0,0.000171118,0,-0.000342235,0,0,3.995,3.99
0.000328816,0,0.000164408,0,-0.000328816,0,0,4.005,4
0.000315891,0,0.000157946,0,-0.000315891,0,0,4.015000000000001,4.010000000000001
0.000303444,0,0.000151722,0,-0.000303444,0,0,4.025,4.0200000000000005
